2020-07-21,0.018195895986612823
2020-07-22,0.0013292422820737316
2020-07-23,0.009255884284891457
2020-07-24,-0.01994008188613093
2020-07-27,0.0
2020-07-28,-0.017001797495649645
2020-07-29,0.04175627105554947
2020-07-30,-0.0008735812775585439
2020-07-31,0.0011646795349341415
2020-08-03,0.031084621083799596
2020-08-04,-0.025281704833154745
2020-08-05,-0.029357753190207298
2020-08-06,-0.0022368795517792735
2020-08-07,0.012168122473021611
2020-08-10,0.0027983641610671815
2020-08-11,-0.011687402002553129
2020-08-12,-0.007918152950518984
2020-08-13,0.004340363342948512
2020-08-14,0.004024213904552245
2020-08-17,-0.006716010176985373
2020-08-18,-0.007515442095042082
2020-08-19,-0.017349383662749785
2020-08-20,0.0
2020-08-21,0.015386123149672299
2020-08-24,-0.007434945780646489
2020-08-25,-0.002592541236494402
2020-08-26,0.0027447457094386487
2020-08-27,0.011807566913413208
2020-08-28,-0.00015041774250415237
2020-08-31,0.0
2020-09-01,-0.01945348155547961
2020-09-02,0.02620363006996681
2020-09-03,-0.013697753327129041
2020-09-04,-0.005166459755061622
2020-09-08,-0.0293729216012086
2020-09-09,0.016030146044087375
2020-09-10,-0.015873297327763367
2020-09-11,0.009678544694654076
2020-09-14,-0.009992326589846947
2020-09-15,0.00031378189519275603
2020-09-16,0.006254930809218769
2020-09-17,-0.020473204089603292
2020-09-18,-0.030368950817053257
2020-09-21,-0.01937631174269663
2020-09-22,-0.012959879625171894
2020-09-23,-0.03184157634195644
2020-09-24,0.0190547681502416
2020-09-25,0.00871282760549033
2020-09-28,0.014522386137454858
2020-09-29,-0.01827155923321414
2020-09-30,0.003579025332204482
2020-10-01,-0.014738923759503003
2020-10-02,0.000862939945191409
2020-10-05,0.04288295648642313
2020-10-06,-0.02798671456905694
2020-10-07,0.01048190384608143
2020-10-08,0.02704438698684502
2020-10-09,-0.010366214950814428
2020-10-12,-0.009472438123455792
2020-10-13,-0.003847759556183369
2020-10-14,0.020078648429373118
2020-10-15,0.008017742047709286
2020-10-16,0.015845109780803206
2020-10-19,-0.007567884507829552
2020-10-20,0.010291124813514302
2020-10-21,0.017601352439464663
2020-10-22,0.04622701582102989
2020-10-23,0.01725981959517652
2020-10-26,-0.013664227808876458
2020-10-27,-0.01902234447983509
2020-10-28,-0.05691638768557302
2020-10-29,0.01473444299126604
2020-10-30,0.01075279631667997
2020-11-02,-0.02162247319324605
2020-11-03,-0.029521859463856007
2020-11-04,-0.0078106126473562985
2020-11-05,0.02683069498913035
2020-11-06,0.0016228253456746394
2020-11-09,0.09771014586387947
2020-11-10,0.001175805984644608
2020-11-11,-0.06838452687887063
2020-11-12,-0.0034662271426363755
2020-11-13,0.03550486685219447
2020-11-16,-0.018447941957024084
2020-11-17,0.002479524982363787
2020-11-18,-0.0057431706321716324
2020-11-19,-0.011586130485960746
2020-11-20,0.0012590783832346403
2020-11-23,0.0020425374762861764
2020-11-24,0.013408380153930519
2020-11-25,-0.006837671579675983
2020-11-27,-0.007041684003960722
2020-11-30,0.009844555855221234
2020-12-01,0.009286649279955353
2020-12-02,0.02404977682212784
2020-12-03,-0.0003007918675521611
2020-12-04,0.028914416369264947
2020-12-07,0.00452068118836827
2020-12-08,0.024717361050775006
2020-12-09,0.00988715095518368
2020-12-10,0.0022461898218865436
2020-12-11,-0.019255878319905103
2020-12-14,-0.02724407450719037
2020-12-15,0.012700013525616284
2020-12-16,0.0030414836747716585
2020-12-17,-0.003767059431678667
2020-12-18,-0.01624387257618369
2020-12-21,-0.01966689901828804
2020-12-22,-0.005431525377594225
2020-12-23,0.005130597717884457
2020-12-24,-0.009223632196441511
2020-12-28,0.005906861258472808
2020-12-29,-0.007579238809786012
2020-12-30,0.0018241890040982922
2020-12-31,0.01537338937328497
2021-01-04,-0.005549361834987203
2021-01-05,0.019215619883356273
2021-01-06,0.025922506219112754
2021-01-07,0.0064484651140902585
2021-01-08,0.029415903625209378
2021-01-11,0.003875957061363078
2021-01-12,0.019293253288578713
2021-01-13,0.001218884677303307
2021-01-14,-0.011571819237852438
2021-01-15,-0.021732459133408877
2021-01-19,-0.014518526693162302
2021-01-20,-0.0035559385868145195
2021-01-21,-0.02510588980733635
2021-01-22,0.010031265530286018
2021-01-25,0.002600410478957134
2021-01-26,-0.002889713770549778
2021-01-27,-0.013694888420329355
2021-01-28,-0.006180098754758737
2021-01-29,-0.028445054742561558
2021-02-01,0.024155411044844966
2021-02-02,-0.0004447887897870543
2021-02-03,0.005324677675912627
2021-02-04,0.029649038131329512
2021-02-05,0.004286880305116885
2021-02-08,0.009225834286210217
2021-02-09,-0.00240467149863838
2021-02-10,0.0018393674067581794
2021-02-11,-0.01595923174465449
2021-02-12,-0.0023008876990544607
2021-02-16,0.015995810054805076
2021-02-17,-0.08436153462534082
2021-02-18,-0.004480515881344271
2021-02-19,-0.012935609644871088
2021-02-22,0.034230927700156545
2021-02-23,-0.005319542349869784
2021-02-24,-0.009339432312416686
2021-02-25,-0.04918253118701235
2021-02-26,-0.0006465317215337288
2021-03-01,0.04272809040221632
2021-03-02,-0.025576115481313364
2021-03-03,-0.0033431391332167087
2021-03-04,-0.01948373514307357
2021-03-05,0.017248750320450066
2021-03-08,0.034865359459632546
2021-03-09,0.00600139349890702
2021-03-10,0.011137552535437635
2021-03-11,-0.0004553670081412044
2021-03-12,0.019689599649156897
2021-03-15,0.015213331616209805
2021-03-16,-0.017597532725554033
2021-03-17,0.01112688601055077
2021-03-18,-0.0013286535811477217
2021-03-19,-0.013085761193115919
2021-03-22,-0.007662790173512639
